Container is store 10000 languages:
[Procedural]: name = AZMEZYPTRM  year = 1945  popularity = 83.23 abstract variables = True, quotient = 194.5
[Functional]: name = LWKFHGWKJJ  year = 1976  popularity = 6.49 lazy calculation = False legacy = DYNAMIC, quotient = 197.6
[Procedural]: name = DCCUMOMYIG  year = 1976  popularity = 8.67 abstract variables = True, quotient = 197.6
[ObjectOriented]: name = WBDCCWZNBD  year = 1976  popularity = 67.99 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = NWKHKNMUIV  year = 1976  popularity = 23.04 lazy calculation = False legacy = ERROR, quotient = 197.6
[Functional]: name = DRAJDGPJBM  year = 1976  popularity = 38.03 lazy calculation = True legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = OYBXNWZZRH  year = 1976  popularity = 20.81 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.6
[Functional]: name = YKUVMOPLYG  year = 1976  popularity = 85.06 lazy calculation = True legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = XWIBNNZRIL  year = 1976  popularity = 62.69 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = WHPNFNTPNT  year = 1976  popularity = 77.22 lazy calculation = True legacy = DYNAMIC, quotient = 197.6
[Procedural]: name = NBYDBJXSGT  year = 1976  popularity = 52.55 abstract variables = False, quotient = 197.6
[Procedural]: name = RAWLIKMRHV  year = 1976  popularity = 65.39 abstract variables = False, quotient = 197.6
[Procedural]: name = QQTWQCJAJP  year = 1976  popularity = 44.8 abstract variables = True, quotient = 197.6
[ObjectOriented]: name = OWDOTPXIFQ  year = 1976  popularity = 33.97 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = OZDFLKTNDQ  year = 1976  popularity = 73.33 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = VWPAMCSIIX  year = 1976  popularity = 20.83 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = EEHFHNJNEY  year = 1976  popularity = 22.62 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Functional]: name = VWNZYMTOVO  year = 1976  popularity = 55.73 lazy calculation = False legacy = ERROR, quotient = 197.6
[Functional]: name = SZEVCHRUSW  year = 1976  popularity = 98.08 lazy calculation = False legacy = STRICT, quotient = 197.6
[Procedural]: name = RESMELNLXT  year = 1976  popularity = 21.53 abstract variables = True, quotient = 197.6
[ObjectOriented]: name = ZUECFWBCQB  year = 1976  popularity = 73.5 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = VNKCFZBSTX  year = 1976  popularity = 7.95 lazy calculation = True legacy = ERROR, quotient = 197.6
[ObjectOriented]: name = XAIVRTLZQR  year = 1976  popularity = 29.68 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = NLGPEOWMTL  year = 1976  popularity = 57.11 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = ORGFCFIDJM  year = 1976  popularity = 12.89 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.6
[Procedural]: name = RWCEMBVWEY  year = 1976  popularity = 96.99 abstract variables = True, quotient = 197.6
[Functional]: name = CBXHEOSKKL  year = 1976  popularity = 78.25 lazy calculation = False legacy = ERROR, quotient = 197.6
[ObjectOriented]: name = ZRZERYSFMA  year = 1976  popularity = 44.04 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.6
[Procedural]: name = UKZBEEJGSC  year = 1976  popularity = 52.17 abstract variables = True, quotient = 197.6
[Functional]: name = IFCNZGDBSD  year = 1976  popularity = 7.31 lazy calculation = True legacy = DYNAMIC, quotient = 197.6
[Functional]: name = KJBMATKEEU  year = 1976  popularity = 51.76 lazy calculation = True legacy = DYNAMIC, quotient = 197.6
[Functional]: name = DXEQCHTEQJ  year = 1976  popularity = 29.78 lazy calculation = True legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = NOLKKQMHFO  year = 1976  popularity = 53.49 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Procedural]: name = JIKIPSQITY  year = 1976  popularity = 37.15 abstract variables = False, quotient = 197.6
[ObjectOriented]: name = ZTZYDNDIME  year = 1976  popularity = 10.34 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = SIPMXLKXFS  year = 1976  popularity = 50.96 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = BUVSKXEUIW  year = 1976  popularity = 89.24 lazy calculation = False legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = ILFVHXSUSP  year = 1976  popularity = 45.57 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Functional]: name = XJIIGLJXRN  year = 1976  popularity = 16.02 lazy calculation = True legacy = ERROR, quotient = 197.6
[Functional]: name = JJYTPUHAHM  year = 1976  popularity = 36.51 lazy calculation = True legacy = DYNAMIC, quotient = 197.6
[ObjectOriented]: name = BWFOVLJBQW  year = 1976  popularity = 93.03 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = JRTIOIZUDH  year = 1976  popularity = 45.57 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = WRVGQQFLWM  year = 1976  popularity = 18.88 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Functional]: name = WRPUIKCOFA  year = 1976  popularity = 47.61 lazy calculation = False legacy = ERROR, quotient = 197.6
[ObjectOriented]: name = MMOCIOQLCV  year = 1976  popularity = 27.67 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.6
[Procedural]: name = NGPPGMECBU  year = 1976  popularity = 70.68 abstract variables = False, quotient = 197.6
[Procedural]: name = RERXTRJJFE  year = 1976  popularity = 16.48 abstract variables = False, quotient = 197.6
[Procedural]: name = CQGGFJIEHE  year = 1976  popularity = 5.72 abstract variables = True, quotient = 197.6
[ObjectOriented]: name = XIAIODLFDA  year = 1976  popularity = 89.74 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Functional]: name = DOOPSQQFVB  year = 1976  popularity = 4.07 lazy calculation = True legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = VSFKHOKJQF  year = 1976  popularity = 53.7 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = VPGYYDIQBJ  year = 1976  popularity = 97.66 lazy calculation = False legacy = STRICT, quotient = 197.6
[Procedural]: name = GIVTEDAVTZ  year = 1976  popularity = 59.36 abstract variables = True, quotient = 197.6
[Procedural]: name = OOMCNZPKMD  year = 1976  popularity = 89.36 abstract variables = False, quotient = 197.6
[Functional]: name = KYUERRKLEX  year = 1976  popularity = 5.81 lazy calculation = False legacy = STRICT, quotient = 197.6
[Procedural]: name = HHWOOPNEOI  year = 1976  popularity = 68.14 abstract variables = True, quotient = 197.6
[Functional]: name = EIWHPFGSCQ  year = 1976  popularity = 76.06 lazy calculation = True legacy = STRICT, quotient = 197.6
[Functional]: name = WWEJXIZOMT  year = 1976  popularity = 17.79 lazy calculation = True legacy = STRICT, quotient = 197.6
[ObjectOriented]: name = AXZMQKBDQR  year = 1976  popularity = 73.76 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.6
[Functional]: name = AYNBISRBVC  year = 1976  popularity = 57.05 lazy calculation = False legacy = DYNAMIC, quotient = 197.6
[Procedural]: name = CDZCJUKZOK  year = 1976  popularity = 71.93 abstract variables = False, quotient = 197.6
[Procedural]: name = POEVHOCIVC  year = 1976  popularity = 81.89 abstract variables = True, quotient = 197.6
[ObjectOriented]: name = RZPSVXJYGM  year = 1976  popularity = 54.77 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.6
[Procedural]: name = GSTLBPVVRQ  year = 1976  popularity = 23.1 abstract variables = False, quotient = 197.6
[ObjectOriented]: name = LJOPWAGFGZ  year = 1976  popularity = 81.8 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.6
[ObjectOriented]: name = GMJHZLSDWE  year = 1976  popularity = 14.29 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.6
[Procedural]: name = PYZMKSYTBB  year = 1976  popularity = 19.05 abstract variables = False, quotient = 197.6
[Functional]: name = BJVILGJSPO  year = 1976  popularity = 27.62 lazy calculation = False legacy = DYNAMIC, quotient = 197.6
[Procedural]: name = DZYYLJUKJW  year = 1976  popularity = 85.22 abstract variables = True, quotient = 197.6
[Functional]: name = IVHZEVSRDC  year = 1976  popularity = 56.41 lazy calculation = True legacy = DYNAMIC, quotient = 197.6
[Procedural]: name = UKPQCEQPNJ  year = 1976  popularity = 96.72 abstract variables = False, quotient = 197.6
[Functional]: name = RUTDOSGTNC  year = 1977  popularity = 15.92 lazy calculation = False legacy = ERROR, quotient = 197.7
[Procedural]: name = OEHXSJKSBR  year = 1977  popularity = 26.62 abstract variables = True, quotient = 197.7
[ObjectOriented]: name = ZFZHRVFKFB  year = 1977  popularity = 23.62 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.7
[Procedural]: name = JTITYODRRP  year = 1977  popularity = 68.4 abstract variables = False, quotient = 197.7
[Functional]: name = MLGSKOIYMS  year = 1977  popularity = 16.13 lazy calculation = False legacy = STRICT, quotient = 197.7
[ObjectOriented]: name = KCKSJYIIKV  year = 1977  popularity = 77.78 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[Functional]: name = KVNOXDQCOE  year = 1977  popularity = 26.49 lazy calculation = False legacy = ERROR, quotient = 197.7
[ObjectOriented]: name = TPUITTUXPK  year = 1977  popularity = 4.34 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[ObjectOriented]: name = DBEJOEHILH  year = 1977  popularity = 95.43 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 197.7
[Procedural]: name = EQQJEAPQNN  year = 1977  popularity = 44.03 abstract variables = False, quotient = 197.7
[Functional]: name = IUVFNYFAHO  year = 1977  popularity = 77.34 lazy calculation = False legacy = STRICT, quotient = 197.7
[ObjectOriented]: name = UCGBLZMSQS  year = 1977  popularity = 85.4 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[Procedural]: name = WNEKCXYBFM  year = 1977  popularity = 62.64 abstract variables = True, quotient = 197.7
[ObjectOriented]: name = ZCHVHKREPH  year = 1977  popularity = 40.22 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[Procedural]: name = FLSSPUCUMC  year = 1977  popularity = 74.33 abstract variables = True, quotient = 197.7
[Procedural]: name = AXWGTRJXVE  year = 1977  popularity = 89.61 abstract variables = True, quotient = 197.7
[Procedural]: name = VEESCAONRS  year = 1977  popularity = 5.03 abstract variables = True, quotient = 197.7
[Procedural]: name = RXFGMNNFNG  year = 1977  popularity = 55.68 abstract variables = True, quotient = 197.7
[Functional]: name = PZRVNINPLZ  year = 1977  popularity = 96.18 lazy calculation = True legacy = DYNAMIC, quotient = 197.7
[Procedural]: name = WJCIEVSIUN  year = 1977  popularity = 61.51 abstract variables = False, quotient = 197.7
[Functional]: name = GTTNCRLTOT  year = 1977  popularity = 79.94 lazy calculation = True legacy = STRICT, quotient = 197.7
[Procedural]: name = JHIZJPVIKX  year = 1977  popularity = 26.34 abstract variables = False, quotient = 197.7
[Procedural]: name = GORHBCXVTD  year = 1977  popularity = 6.64 abstract variables = False, quotient = 197.7
[Procedural]: name = VJZEZFNEXN  year = 1977  popularity = 71.05 abstract variables = True, quotient = 197.7
[Procedural]: name = XQZPBYPPBO  year = 1977  popularity = 33.42 abstract variables = True, quotient = 197.7
[Procedural]: name = VKDFFSAHWA  year = 1977  popularity = 44.06 abstract variables = True, quotient = 197.7
[Functional]: name = DESNLDIPBX  year = 1977  popularity = 11.78 lazy calculation = True legacy = STRICT, quotient = 197.7
[Functional]: name = NLVJDBQIEG  year = 1977  popularity = 17.99 lazy calculation = False legacy = STRICT, quotient = 197.7
[ObjectOriented]: name = ZNBXVUHOLY  year = 1977  popularity = 65.56 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.7
[ObjectOriented]: name = NRAQRXKBWT  year = 1977  popularity = 98.86 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.7
[Functional]: name = HMGPDRLRLH  year = 1977  popularity = 84.15 lazy calculation = False legacy = ERROR, quotient = 197.7
[Procedural]: name = VGFVQLIXAU  year = 1977  popularity = 4.27 abstract variables = False, quotient = 197.7
[Functional]: name = BRAEELDHZW  year = 1977  popularity = 16.16 lazy calculation = True legacy = STRICT, quotient = 197.7
[Functional]: name = XLWQUMBJTW  year = 1977  popularity = 15.04 lazy calculation = False legacy = DYNAMIC, quotient = 197.7
[Functional]: name = QCYHTBLUNH  year = 1977  popularity = 52.89 lazy calculation = False legacy = DYNAMIC, quotient = 197.7
[Functional]: name = VBYGPYUMOS  year = 1977  popularity = 98.66 lazy calculation = False legacy = DYNAMIC, quotient = 197.7
[Functional]: name = QOJFPSNZAC  year = 1977  popularity = 68.54 lazy calculation = False legacy = DYNAMIC, quotient = 197.7
[ObjectOriented]: name = HERWVPOLVS  year = 1977  popularity = 29.53 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.7
[Procedural]: name = SENAHMVIDD  year = 1977  popularity = 25.89 abstract variables = True, quotient = 197.7
[Functional]: name = FYEGOSNZEO  year = 1977  popularity = 97.13 lazy calculation = True legacy = DYNAMIC, quotient = 197.7
[Procedural]: name = VWHPLEYMZM  year = 1977  popularity = 13.95 abstract variables = False, quotient = 197.7
[Procedural]: name = VCJUDJVPYR  year = 1977  popularity = 12.16 abstract variables = False, quotient = 197.7
[ObjectOriented]: name = RFQCZYMIIZ  year = 1977  popularity = 86.86 abstract variables = True legacy = Legacy.SINGLE, quotient = 197.7
[Functional]: name = FDFYMMNXQV  year = 1977  popularity = 4.87 lazy calculation = True legacy = DYNAMIC, quotient = 197.7
[Procedural]: name = IQNBKBGLSY  year = 1977  popularity = 20.72 abstract variables = False, quotient = 197.7
[Functional]: name = ENOZYBCSKC  year = 1977  popularity = 95.37 lazy calculation = False legacy = ERROR, quotient = 197.7
[ObjectOriented]: name = RXLBXYMJRG  year = 1977  popularity = 83.67 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[Functional]: name = JXSXMHVPQG  year = 1977  popularity = 84.32 lazy calculation = False legacy = STRICT, quotient = 197.7
[ObjectOriented]: name = WHXWHJIMFP  year = 1977  popularity = 17.17 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.7
[Procedural]: name = TEJHDVLHUA  year = 1977  popularity = 58.49 abstract variables = True, quotient = 197.7
[Functional]: name = NKHSGAHUJE  year = 1977  popularity = 36.9 lazy calculation = True legacy = DYNAMIC, quotient = 197.7
[Procedural]: name = ONBFWRXUKP  year = 1977  popularity = 13.34 abstract variables = False, quotient = 197.7
[Functional]: name = PVHYAVBSPD  year = 1977  popularity = 69.76 lazy calculation = False legacy = STRICT, quotient = 197.7
[Functional]: name = QYRUMBDMXF  year = 1977  popularity = 90.85 lazy calculation = False legacy = ERROR, quotient = 197.7
[Functional]: name = OCMSWIVCVG  year = 1977  popularity = 84.56 lazy calculation = True legacy = ERROR, quotient = 197.7
[Procedural]: name = XRQNHXISOV  year = 1977  popularity = 30.1 abstract variables = False, quotient = 197.7
[Procedural]: name = OIRYXTYAAL  year = 1977  popularity = 87.26 abstract variables = True, quotient = 197.7
[ObjectOriented]: name = IOAXHJENYN  year = 1977  popularity = 86.28 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.7
[Procedural]: name = RPARQEVBQN  year = 1977  popularity = 88.45 abstract variables = False, quotient = 197.7
[Procedural]: name = TRJTWSDNMJ  year = 1977  popularity = 59.51 abstract variables = True, quotient = 197.7
[ObjectOriented]: name = DMTOFWYTMQ  year = 1977  popularity = 95.99 abstract variables = False legacy = Legacy.SINGLE, quotient = 197.7
[ObjectOriented]: name = YCQHABJBSE  year = 1977  popularity = 53.82 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[ObjectOriented]: name = AQFUYJOKPB  year = 1977  popularity = 5.39 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 197.7
[Procedural]: name = DFFRFFGFAY  year = 1977  popularity = 4.86 abstract variables = True, quotient = 197.7
[Functional]: name = GVDMKJMLVK  year = 1977  popularity = 49.74 lazy calculation = False legacy = DYNAMIC, quotient = 197.7
[Procedural]: name = GUGBVVFLAW  year = 1977  popularity = 45.11 abstract variables = True, quotient = 197.7
[Functional]: name = KONCDBNOQJ  year = 1977  popularity = 66.96 lazy calculation = False legacy = ERROR, quotient = 197.7
[Procedural]: name = QAPEDDJZUL  year = 1977  popularity = 1.54 abstract variables = False, quotient = 197.7
